,tweet,bert_predict,lstm_predict,bert_lstm_predict
1227,saran punya kondisi khusus konsul dokter ya vaksin idealnya sinovacsinopharm yang muda astrazeneca pfizer buat lansia,-1,1,1
1228,mantap adik beradik dah daftar vaksin astrazeneca,1,1,1
1229,ya rasanya abis vaksin astrazeneca,-1,-1,-1
1230,petang keluar berita masa jam minit slot janji temu astrazeneca berjaya dipenuhi terima kasih semua rakyat mendaftar dah tuh yang tolak vaksin,1,1,1
1231,yg disuntik vaksin pakai vaksin astrazeneca,-1,-1,-1
1232,vaksin lahh ada sinovac astrazeneca jgn nunggu pfizer takutnya dpr vaknus,-1,-1,-1
1233,langsung boleh tempahan untuk vaksin astrazeneca orang kayangan dah bookingbolot habis,-1,-1,1
1234,suamiku tiba ditelpon dokter rumah disuruh datang menit untuk divaksin vaksinnya astrazeneca girang banget gapapa vaksinnya az gapapa ancaman utamanya bukan vaksin covid efek samping ada vaksinnya jg,1,-1,-1
1235,habis vaksin tambah gila sebenernya habis vaksin astrazeneca vaksin grisha yaeger,-1,-1,-1
1236,flex kasut flex iphone flex dah berjaya daftar vaksin astrazeneca,-1,-1,1
1237,vaksin astrazeneca hari pertama malamnya sumeng suhu tubuh hangat tidak demam lapar terus bekas suntikannya njarem ya bahasa indonesianya hari kedua aman hari ketiga hari sakit kepala vertigo parah hari keempat aman sentosa,1,1,1
1238,emang rumput tetangga lebih hijau australia udah dapet jatah pfizer astrazeneca rakyatnya yang bebal sama vaksin,1,1,-1
1239,dah berjaya rebut vaksin astrazeneca hari lepas dh update appointment mysejahtera belum,-1,-1,-1
1240,yg vaksin astrazeneca testinya,-1,1,-1
1241,hahaha sia vaksin astrazeneca diberikan umum secara sukarela mengikut proses cepat dapat,1,1,1
1242,testimoni vaksin astrazeneca mending mn sm sinovac,1,-1,1
1243,side effect yg gw rasain disuntik vaksin astrazeneca ngantuuk nyeri lengan bekas suntikan demam badan sakit pusink,-1,-1,-1
1244,abis vaksin astrazeneca demamnya sampe si gila lemes bgt gua,-1,-1,-1
1245,badan sedikit greges nih abis vaksin astrazeneca diobatin dota eh mati lampu,-1,-1,-1
1246,hari vaksin astrazeneca tetep sehat tetap semangat,1,1,1
1247,katanya abis vaksin efek sampingnya meriang demam lho ini ketawaketa hahahaha oh pantes vaksinnya astrazenaca,1,1,1
1248,alhamdulillah efek vaksin astrazeneca gue ada aneh sih ngantuk doang itupun wajar krn gue baru tidur jam semalemnya wkwk,-1,-1,-1
1249,btw hari kamis gua vaksin pake astrazeneca beres disuntik disuru minum paracetamol lgsg jam suntik sampe badan sakit demam kepala pusing bgt,-1,-1,-1
1250,efek vaksin astrazeneca yg dirasa ngantuk badan panas menggigil tangan pegel,-1,-1,-1
1251,maju mundur vaksin astrazeneca,-1,-1,-1
1252,harini dah mendaftar vaksin astrazeneca untuk kali kedua,1,1,1
1253,vaksin astrazeneca diiktiraf europe kesah aku pergi mersing makan sata dah bersyukur,-1,-1,1
1254,halo sahabat twitter ku baik nanya nih kalo udah vaksin sinovac berasa kurang nih efektivitasnya kalo timpa astrazeneca ngga ya,-1,-1,-1
1255,abis ngobrol om yg belanda gue nanya masalah vaksin bilang astrazeneca belanda untuk usia disini dibantai rata untuk kalangan usia ya,-1,-1,-1
1256,aye dengar katanya thailand memadu vaksin sinovac astrazeneca efektif melawan virus delta vaksin basteran akan dinamakan vaksin sinogenitka bakal disukai penduduk,1,-1,1
1257,jam vaksinasi pertama astrazeneca lengan kiri pegal,-1,-1,-1
1258,bpom memberikan izin darurat vaksin astrazeneca perlu kepastian pemerintah masyarakat merasa aman,1,1,1
1259,dah berebut beli smbal nyet ya kang jugak vaksin pakai smbal nyet,-1,-1,1
1260,sesiapa kat yang dah daftar untuk vaksin astrazeneca,-1,-1,1
1261,denmark hentikan suntikan vaksin astrazeneca temuan kasus penggumpalan darah,-1,-1,-1
1262,siang vaksin astrazeneca sore rumah benerin wastafel yg tiba bocor tiang jemuran yg tiba patah ngantukee pool alhamdulilah selesai ngepel lengan bekas suntikan jik njarem saiki leyeh sik sue lak merem,-1,-1,-1
1263,sampai vaksin terawan hentikan karena bagi cuan suplay sinovac astrazeneca,-1,1,-1
1264,vaksin astrazeneca didapatkan didapatkan cabang astra graphia,1,1,-1
1265,cerita dikit ttg vaksinasi hari aku dapet vaksin astrazeneca hari dosis pertamaku,1,-1,1
1266,joko widodo mengatakan vaksin covid astrazeneca dipakai beberapa pesantren jawa timur presiden bertemu para ulama jatim mereka mempermasalahkan penggunaan vaksin astrazeneca,-1,-1,-1
1267,pembukaan vaksin astrazeneca pas liat berita entar deh,1,-1,1
1268,goodluck untuk yg dah daftar untuk suntikan vaksin astrazeneca share feedback okay,1,1,1
1269,vaksin astrazeneca resmi dilarang pleh idi untuk usia dibawah th pakai vaksin untuk driver gojeknya gimana nih,-1,1,-1
1270,lah gaduh pasal vaksin bersatulah menentang,-1,-1,-1
1271,gua vaksin astrazeneca takut sakit kamis jalan,-1,-1,-1
1272,kabjagi banget hari disuruh vaksin hahahahahahaha guise yg udah vaksin astrazeneca pengalamannya,1,1,1
1273,oh wow mui memberi lampu hijau atas vaksin astrazeneca dimana vaksin terdapat enzim tidak halal,-1,1,-1
1274,ternyata vaksin astrazeneca diperuntukan daerah pelosok krn sinovac klo dikirim keluar khawatir ga awet krn butuh disimpan suhu klo zeneca jauh lbh tahan kasian jg org daerah tuh udh rs susah eh disuru makenya vaksin bermasalah,-1,-1,-1
1275,nyatet efek dirasakan vaksin astrazeneca pegel bagian disuntik kerasa sampe jam demam tinggi banget sampe kuping dengung gusi bengkak badan pegelngilu,-1,-1,-1
1276,tabe dimna tempat vaksin pakai astrazeneca,-1,1,-1
1277,allhamdulillah di vaksin pertama dg vaksin astrazeneca ada keluhan berarti ngantuk aja ayo blm vaksin silakan vaksin vaksin aman kesehatan sdh buktikan,1,1,1
1278,satu vaksin astrazeneca menyebabkan terjadinya pembekuan darah akhirnya dihentikan untuk melakukan penelitian ma al menyebabkan kematian,-1,-1,-1
1279,abis vaksin sinovac langsung sakit kepala pandangannya gelap jir kalo gue dapet astrazeneca,-1,-1,-1
1280,mulai merasakan efek vaksin astrazeneca bekas suntikan linu pusing demam huhu,-1,1,-1
1281,tanya yang pernah vaksin pake astrazeneca yg udah share pengalaman efek samping vaksin,-1,1,-1
1282,kenapa vaksin astrazeneca az laku keras goreng pisang panas bebenang nya,-1,-1,-1
1283,udah dapet jadwal vaksin sinovac perlu citos ngejar az aja nih grgr abis baca berita kabar baik vaksin astrazeneca efektif lawan varian delta,1,1,1
1284,psa yang dah suntikan pertama vaksin astrazeneca semak aplikasi mysejahtera masingmasing untuk janji temu suntikan kedua,-1,1,-1
1285,kementerian kesehatan via ditjen pencegahan pengendalian penyakit menerbitkan surat edaran nomor hk ii informasi mengenai vaksin covid astrazeneca mengakui vaksin covid vaksin flu dan virus covid vaksin flu,-1,1,-1
1286,udah vaksin guys pake astrazeneca efek sampingnya gimana guys,-1,-1,1
1287,jadi saya bakal dapet vaksin brand astrazeneca pfizer,1,-1,1
1288,salam sejahtera berhubung dakwaan pemberian vaksin astrazeneca kurang dos sepatutnya dimaklumkan bahawa kes selesai individuindividu terlibat telah dikenalpasti diberikan dos sepatutnya,1,-1,1
1289,kemarin habis vaksin astrazeneca efek samping demam pegel trus bengkak bekas suntikan si ya aja,-1,-1,-1
1290,pasca vaksin astrazeneca badan auto demam tinggi mual pusing berat,-1,-1,-1
1291,sekedar share pasca vaksinasi tgl juni siang mendapat vaksinasi pertama vaksin astrazeneca az vaksin dibekali paracetamol bisa meredakan ada efek demam ttg na ar,1,-1,1
1292,kesini makin ngeri corona vaksin sinovac astrazeneca nggak ngaruh emang ya,-1,-1,-1
1293,vaksin astrazeneca vs sambal nyet khairulaming perbezaan keperluan vs kehendak persamaan rebutan rakyat marhaen,-1,-1,1
1294,nih pake vaksin astrazeneca ya kantor gue nyuruh pake az berita terakhir,-1,-1,-1
1295,gempor nyuntik orang vaksin astrazeneca sinovac bonyok gempor,-1,-1,-1
1296,td pagi sm partnerku vaksin dpt sinovac dpt astrazeneca sore kerja pulang malem tau demam tinggi aku vaksin td ky ngga ngerasa smp skrg aman yg pengalamannya,1,1,1
1297,fakta vaksin astrazeneca juta orang menggunakan vaksin negara meluluskan penggunaannya npra lulus penggunaan bersyarat mac tiada bukti vaksin menyebabkan kejadian pembekuan darah,-1,-1,-1
1298,kompas pandemi covid vaksinasi astrazeneca dihentikan,-1,1,-1
1299,ngajak temen vaksin tp masih mikir kalo vaksin yg dipake astrazeneca emang knp sih kalo pake hmm,-1,-1,-1
1300,jatengdiy tempat menyediakan vaksin astrazeneca ya kirakira,1,1,1
1301,beza pzifer dgn astrazeneca byk yg tolak vaksin jenis astrazeneca,-1,1,-1
1302,yang vaksin pertama sinovac terus vaksin kedua astrazeneca gpp ya,-1,1,1
1303,alain fischer mengatakan keputusan bbrp negara uni eropa untuk menangguhkan vaksinasi astrazenecadisebabkan efek samping yg luar kewajaranamp jumlahnya fischer mengatakan orang yg divaksinasi mengalami trombosis anomali yg biasa,-1,1,-1
1304,mee kari kembang ye berperang daftar vaksin tak rezeki,-1,-1,-1
1305,kasus ga ya kaitannya vaksin astrazeneca ditunda indonesia,-1,-1,-1
1306,gresek nyari paracetamol stlh pagi dpt vaksin astrazeneca yg kedua pd vaksin yg pertama badan kerasa ga enak aja ga pake acara nggreges spt ini,-1,-1,-1
1307,gais sorry bgt kalo bikin ribut nnti hapus menurut gimana vaksin astrazeneca yg mengandung babi kira hoax doang kurang percaya tp ternyata mui nya bilang ya yg muslim ttp vaksin pake astrazeneca gimana btw cont,-1,-1,-1
1308,cuma indonesia mesir iran pakistan uni emirat arab dubai negara islam melakukan vaksinasi warganya menggunakan vaksin astrazeneca,-1,-1,-1
1309,udah vaksin sinovac kali nambah astrazeneca ga,-1,-1,-1
1310,hari aku vaksin astrazeneca tkut bgt mo disuntik tidak diminum aja ya,-1,-1,-1
1311,yaampun mari vaksin pagisaiki gregesdemam hadeh kuduga kalo astrazeneca ya gini hm,-1,-1,1
1312,astrazeneca covax untuk belum angka bisa untuk jt orang melihat yang ga di vaksin,-1,-1,-1
1313,kalo temen nyuruh temen nya vaksin pake buruan mumpung astrazeneca biar ke yurop baru deh gerak,-1,-1,1
1314,sdh jatuh bbrp korban tp knp vaksin astrazeneca msh dilanjutin ya gw mah ogah,-1,-1,-1
1315,anakanak diberikan vaksin covid masih tahap uji klinis contohnya vaksin pfizer moderna astrazeneca sedang uji klinis populasi anakanak rentang usia berbeda,-1,-1,-1
1316,pantauan pasca vaksin astrazeneca vaksin hari sabtu sampe detik puji tuhan nggak gejala apaapa jadi takut vaksin ya guys yg penting siapin fisik mental biar fit,1,1,1
1317,asyik lapar ja lpas cocok vaksin az nilapaar,1,1,-1
1318,ke yg ketinggalan tk tau kenapa perlu daftar vaksin astrazeneca dah daftar kt mysejahtera dh daftar tu maknanya setuju sedang menunggu panggil,-1,1,-1
1319,sebarang permasalahan berkenaan isu pendaftaran vaksin astrazeneca sila maklumkan khairykjuitmedumy cc jkjavmyuitmedumy,-1,-1,1
1320,cerita pasca vaksinasi covid vaksin pas tanggal kemarin menit divaksin bener ngerasain yg aneh kayak tiba demam panas terus sakit badan sebelah kiri,-1,-1,-1
1321,nyari vaksin gotong royong astrazeneca bandungdaku ga sinovac,1,-1,1
1322,efek samping astrazeneca gilasi keefektifan nya dari rekomendasiin kalo mau vaksin sinovac aja kali ya yang cuman ga jamin bakal ga efek samping deng,-1,-1,-1
1323,org takut astrazeneca pdhl efficacy tergantung timeframe lokasi uji nya kriteria uji nya jg pengaruh vaksin yg bagus ya yg saat,-1,-1,-1
1324,abis vaksin astrazeneca kyk coboy junior ya demam unyu unyu,-1,-1,-1
1325,balik liputan fatwa haram astrazeneca keluar salam hangat pembaca laporan utama majalah tempo pekan mengangkat topik soal tarikulur fatwa vaksin astrazeneca,1,-1,1
1326,guys yg abis vaksin astrazeneca sehabisnya lgsg pusing mual demam gak sih,-1,-1,-1
1327,emang efek vaksin astrazeneca sesuatu meriang mengigil panas pusing haduh,-1,-1,-1
1328,tanya sudah vaksin astrazeneca pertama sesuai domisili tugas belum mudik bisa vaksin kedua lokasi dengan tempat dinas terima kasih,-1,1,1
1329,jam abis vaksin astrazeneca udah mulai timbul aja nih rasa rasa pengen pacaran kamu,-1,-1,-1
1330,kementerian kesehatan menghentikan vaksin astrazeneca faq pertanyaan gimana nih udah terlanjur divaksin jawaban dihentikan hanya batch ctmav sejunlah dosis vaksin az sejumlah juta tetap dilanjutkan,-1,1,-1
1331,vaksin kedua astrazeneca beda jaraknya ya bali minggu di jakarta minggu,-1,-1,-1
1332,temanteman kl kayanya uda mulai rollout vaksin pertama pakai astrazeneca ya semoga lancar aman ya,1,1,1
1333,vaksin tpi yg sinovac ga pa jokowi takut yg astrazeneca,-1,-1,-1
1334,juni vaksin astrazeneca langsung kerasa pegel tangan kirinya laper nggak kerasa apa makan lahap tidur ngerasa capek banget,-1,-1,-1
1335,vaksin adanya astrazeneca punya ngak jadi deh,-1,1,-1
1336,vaksin astrazeneca dihibahin sejuta doang diributin segitunya mending kasih yang emang aja kek gua gitu,-1,-1,-1
1337,kemarin baru dpt dosis vaksin pertama pakai astrazeneca siap panadol susu beruang ternyata yng dirasa pegal lengan atas pinggang kaki perut rasanya kosong terus kaya makanan yg ditelan lamgsung hilang jadinya makan ngga berhenti ngantuk bgt,-1,-1,-1
1338,presiden joko widodo mengatakan vaksin covid astrazeneca dipakai sejumlah pondok pesantren jawa timur jokowi bilang sudah bertemu ulama mui jatim menurutnya para ulama mempermasalahkan penggunaan vaksin astrazaneca,-1,-1,-1
1339,tanya tempat vaksinisasi astrazeneca gratis buka untuk ktp indonesia daerah depok mana ya vaksin tp ktp jakarta ga jauh banget mobilitasnya ngerii,-1,1,-1
1340,masuk ruang vaksin kok aneh banyak baut bau oli eh ternyata vaksinya merek astra otoparts astrazeneca,-1,-1,-1
1341,yg vaksin astrazeneca efeknya dengan yg pertama sama,-1,1,1
1342,vaksin astrazeneca nyuntiknya brarti aha,-1,-1,-1
1343,twitter tanya kalo dapet dosis astrazeneca mei positif covid juni negatif juli ga vaksin agustus schedule vaksin dapetnya dokter luar negeri bilang di dokter bilang bulan abis kalo di oktobertakutnya az ga,-1,-1,-1
1344,menginginkan vaksin astrazeneca malah banyak yang meragukan nya mending gunakan vaksin lokal,-1,-1,-1
1345,semenjak vaksin laki jdi gampang sakit jadi mikir pada vaksin emang si efek di setiap orang beda tpi kalo sampe kayak efek vaksin astrazeneca bikin smpe meninggal kita yg ngalamin gimana kaga jelas tu,-1,-1,-1
1346,emg kaya gini kali yaa efek vaksin astrazeneca badan kaya gebukin serw sakit bgt,-1,-1,-1
1347,giveup dngn awek giveup sbb xboleh tekan pilih negeri utk daftar vaksin,-1,-1,-1
1348,vaksin astrazeneca gembiraloka zoo kirain setelahnya diajak tour keliling lihat singa gajah kera dll ternyata dapet oleh paracetamol bijik,-1,-1,1
1349,juga yaa yg meriang demam keluhan setelah vaksin astrazeneca gue kmren sinovac gapapaa guys bener ngantuk doang,-1,-1,-1
1350,kuna mtu ana sema kwanza tutafakari hizi chanjo urusi wana sputnik vaccine marekani wana pfizer covid vaccine uingereza wana astrazeneca covid vaccine china wana sinopharm covid vaccine na umoja wa ulaya wana biontech covid vaccine ameenda mbali na kusema kua nibiashara,-1,-1,-1
1351,kalo vaksin astrazeneca bawa agya matic kebalnya nambah gak ya,-1,-1,-1
1352,gua ga sabar pengen tau kipi vaksin pfizer moderna inj yg bakal suntikin warga indonesia dari astrazeneca begimana ya,-1,-1,1
1353,hm sedih sih pengennya dapet vaksin astrazeneca tp dapetnya sinovac yasudahlah yg mending vaksin engga samsek,-1,-1,-1
1354,sampai tipu tidak aman suntik dengan suntik mati baik aman hidup mati terserah sesudah suntik,-1,-1,-1
1355,hari kedua vaksin astrazeneca semalam demam tinggi tidur halusinasi menggigil parah minum obat baru tidur paginya kepala sakit banget demamnya udah ga mual masih ngilu sebadan badan bekas suntikan sakit,-1,-1,-1
1356,vaksin astrazene menelan korban jiwa hampir negara denmark australia inggris vietnam hentikan pemakaian vaksin covid astrazene indonesia nyawa melayang bisa diganti apapun,-1,-1,-1
1357,efek vaksin astrazeneca bikin ko yuk baikan yuk biar masak yuu,1,-1,1
1358,ninuninu numpang tanya dongg udah yang vaksin astrazeneca,-1,-1,-1
1359,astrazeneca mrpkn vaksin jenis vektor adenovirus simpanse ahli yg berkecimpung pengembangan virus mengambil virus yg menginfeksi simpanselalu dimodifikasi scr genetik untuk menghindari kemungkinan konsekuensi penyakit manusia,-1,-1,-1
1360,vaksin astrazeneca menggunakan enzim tripsi berasal babi katalisator konon vaksinnya tidak mengandung babi kehatihatian sebaiknya tinggalkan tinggalkan halhal kehalalannya diragukan,-1,-1,-1
1361,tl dipenuhi slot vaksin astrazeneca,-1,-1,-1
1362,tiga juta dosis vaksin moderna siap pakai siang tiba indonesia dikirim pemerintah amerika serikat hari indonesia mengamankan juta dosis vaksin bahan baku siap pakai dari sinovac astrazeneca sinopharm moderna,1,1,1
1363,pgn dapet vaksin astrazeneca eh dibawain astra toyota,-1,-1,-1
1364,kemarin liat trit perbandingan vaksin sinovac sm astrazeneca keluarganya yg tau orangnya baca tritnya,-1,-1,-1
1365,pemuda jakarta tahun meninggal sehari usai disuntik vaksin astrazeneca wes yo wees hoop skip,-1,-1,-1
1366,moderna dah masuk indo mantap gih vaksin gausah ada dibagibagi segmen klean gausah pilih vaksin sinovac sinopharm astrazeneca pfizer lah itu udah jalan bpom nunggu terus kau vaksin terawan ntar,1,1,1
1367,warga kabupaten semarang tinggal ditangerang pengen vaksin astrazeneca dimana ya gratis tanpa syarat surat domisili,1,1,1
1368,sinovac masuk buatan cina belom teruji haram blablabla dikasih astrazeneca ngeri nih yang mati vaksin kedaluwarsa blablabla bacot,-1,-1,-1
1369,tahniah juta orang berjaya daftar vaksin covid tu,1,-1,1
1370,bersyukur kmrn dapet vaksin astrazeneca,1,-1,1
1371,ini orang dah takut covid takut vaksin,-1,-1,-1
1372,tempahan janji temu vaksin covid astrazeneca citf memandang serius masalah teknikal dihadapi tindakan diambil pihak berkenaan kepentingan awam negarabadan bertindak imunisasi covid citf,1,-1,1
1373,presiden jokowi hadiri vaksinasi sidoarjo warga jatim siap siap vaksinasi astrazeneca,1,1,1
1374,fokus nyari vaksinasi astrazeneca dapet daftar terdaftar nyari range waktu dosis oh shit minggu gimana kalo minggu udah diharuskan kembali berpindah negara,-1,-1,-1
1375,vaksin sinovac dosis telah disuntikkan orangorang tenaga kesehatan menjadi siasia keefektifannya kehadiran virus corona varian delta,-1,1,-1
1376,sabtu kemarin vaksin astrazeneca ancol semangat banget dapet vaksin besoknya badan langsung lemas pusing demam,1,1,1
1377,hari vaksin astrazeneca tracing hari akan test swab lupa sarapan paracetamol nya wkwk,-1,1,1
1378,kemarin maju mundur ikutan vaksin covid engga kantor ngewajibin yaudah ikut aja hati dag dig dug denger efek samping ngeri ada sampai lumpuh meninggal dapet vaksin astrazeneca dosis hm ternyata efeknya,-1,-1,-1
1379,mau jujur keputusan pemerintah mengimpor mungkin vaksin sinovac benar bayangkan pemerintah memaksa mendapatkan vaksin pfizer moderna astrazeneca sampaikan belum rakyat divaksinasi,-1,-1,-1
