,tweet,bert_predict,lstm_predict,bert_lstm_predict
2017,covid mematikan yang kena covid matinya di rumah sakit tergeletak dijalanan,-1,-1,-1
2018,kalo marah ngatain orang gapercaya covid tapi kalo doain kena covid ya kita juga yang rugi,-1,-1,-1
2019,dah balik johor bawak covid dasar rakyat gagal,-1,-1,-1
2020,sedih banget pasien muda mid mid datang dgn kondisi sepsis gagal nafas disuntik vaksin masih antri sudah dapet jadwal keburu kena duluan ayo sentra vaksin diperbanyak,-1,-1,-1
2021,covid mematikan manusia mematikan rasa kemanusiaan,-1,-1,-1
2022,sezuzurnya pengen bats makan yakiniku auce gitu lho gak duit corona gila gak tau dah keluar ini prediksi sih pas dapet vaksin vaksinpun bukan berarti kumpul kalau delivery daging berasa rugi aja hmm,-1,-1,-1
2023,mestinya emang gerombolan antivaks ga percaya covid didata dievakuasi pulau kumpulin jadi satu aja biar ga merugikan makhluk hidup manusia mati memang tapi berarti matinya krn kekonyolan orang juga,-1,-1,-1
2024,belakangan kasus covid melonjak tinggi kisruh penyelenggara negara katanya gagal hirup pikuk yg sekali memberi kabar baik kekuasaan punya dengan kemujaraban titah lisan,-1,1,-1
2025,menurutmu mati karena virus corona adakah keyakinanmu tuhan menghidupkan mematikan korslet bertanya,-1,-1,-1
2026,ati lo pak komisaris ngeludahin jaman terancam pembunuhan berencana pas positive covid ga bilang ludahmu bisa mematikan,-1,-1,-1
2027,gagal menjalankan amanah dijalankan covid delta bermaharajalela,-1,1,-1
2028,pandemic corona dri awal gak pemerintah minta maaf yaa denial tuh udh gagal tangani pandemic,-1,-1,-1
2029,yah jogja lockdown gagal deh liburan disana wkwkwkak cepat menghilang covid mau ikutan jeep tour merapi,-1,1,-1
2030,kena getik pacat gemok menatang tuh rugi vaksin harini,-1,-1,-1
2031,nyata virus covid benar orang kawan gagal melawan ganasnya virus menyerah meninggalkan keluarga dan kawan ada duniatetap jaga prokes kawan kuatkan imun terutama iman,-1,-1,-1
2032,virus lebih bahaya covid virus cadrone virus biasanya menyerang mantan pejabat diberhentikan mengalami sakit hati virus cadrone mematikan jiwa mematikan nalar otak butek gak mikir jernih merusak akhlaq,-1,-1,-1
2033,gagal pertanyaan terakhir ya gagal vaksin sodara,-1,1,-1
2034,untuk xnya mama gagal daftar vaksin gagalnya kuota temanteman dapat jatah manapun dimanfaatkan ya,-1,1,-1
2035,kali wfh dijadwalin vaksin gagal maning,-1,1,-1
2036,sampai gagal vaksin gara darah tinggi,-1,1,-1
2037,nakes tidak mencerminkan layaknya nakes merugikan orangtua dgn alasan ga usah swab aja yg rawat rumah pdhl udh somnolen senin hari wafat kejelasan covidtidak dgn berat hati orangtua ku ga berani sana dilarang kk,-1,-1,-1
2038,rs anu penuh pasien coviddi rs penuh pasien covidrs tdk bs menampung pasien covidterus yg sakit kankerdiabet yg jg mematikan ga bikin berita klu org mati krn covid doakan bukn heboh beritakan flu itu covid,-1,-1,-1
2039,belom selesai covid nongol yg jenis baru corona inggris yg mematikan cepat penularannya akhirnya manusia mati cara jalannya yg berbeda,-1,-1,-1
2040,ya gusti vaksin aja batal terus aja halangannya kemarin tiba tempatnya tutup ada kena pagi gagal gadapet antrian aku dah berangkat jam,-1,-1,-1
2041,libur corona hari kali rb anjir woy rugi,-1,1,-1
2042,ekonomy gagal covid ekonomy harapkan tumbuh dgn jualan radikal radikul,-1,1,-1
2043,pemberian vaksin membantu terhindar berbagai penyakit dapat menyebabkan sakit berkepanjangan tak merugikan segi finansial juga waktu,1,1,1
2044,kapanlah covid pergi sini semoga selalu sehat dikuatkan jiwa raganya semoga ppkm gak meluas sumatera kalimantan sulawesi nusa tenggara maluku papua kalo sampe meluas planningku bulan agustus auto gagal,-1,1,-1
2045,dunia ga coba hidup berdampingan aja ama covid banyak tuh penyakit yg mematikan blm ketemu obatnya ga covid doang kya hiv ama asma,-1,-1,-1
2046,pt blue bird tbk bird mengalami kerugian bersih revenue drop rugi rp miliar akibat pandemi covid,-1,1,-1
2047,alhamdulillah disuntik vaksin minggu kemaren gagal soalnya ga kebagian,-1,-1,-1
2048,harus tahu fisik sehat sebelum vaksin klo jujur langsung kena positif mematikan perasaan blm benar dipastikan kesehatan,1,1,1
2049,hindarilah corona tetaplah hidup tidak berguna,-1,-1,-1
2050,dinegara yg faskesnya buruk berilah rakyat vaksin super bagus efikasi tinggi uang negara fokuskan belanja negara maju lakukan agar jikapun kena jadi mematikan jikapun penularan tinggi tingkat orang rs rendah tingkat kematian jg rendah,-1,-1,-1
2051,vaksin pakai embel aman suci halal kalau masyarakat merasa virus kntl memang mematikan kesadarannya dan suka rela akan datang untuk ikut vaksinasi,1,1,1
2052,gagal vaksin maning duh byunk,-1,1,-1
2053,rugi positif covid diam ada tetangga kirimin makanan,-1,-1,-1
2054,covid indo dah hari hari rp rugi berarti gw,-1,-1,-1
2055,yg bahaya dr covid bukan mematikan nyawa manusia mematikan otak manusia manusianya hidup otaknya udah mati,-1,-1,-1
2056,minggu dpn libur lama nih tp rencana pulang kampung gagal corona sayonara plis,-1,1,-1
2057,studi dilakukan para ahli epidemiologi inggris amerika serikat membuktikan virus corona temukan inggris telah membunuh warga inggris lebih mematikan pada covid di temukan di wuhan china,-1,-1,-1
2058,dunia punya kepentingan covid berlalu saling bantu soal vaksin ekon jalan normal tp beda dgn politikus indon maunya negara gagal urusin covid biar punya alasan nurunkan presiden,-1,1,-1
2059,hari dua gagal vaksin saudara,-1,1,-1
2060,pencegahan corona gagal masyarakat lho mnya sih misuh,-1,1,-1
2061,saldo tinggal rb berharap diambil nekat jam segini atm ternyata kelipatan rb gagal bawa pulang signature,-1,-1,-1
2062,jadi bunur dapet jatah vaksin trus gagal vaksin gara tekanan darah ketinggian katanya hahahaha ditanya petugasnya udah voluntary bilang pasti gara mikirin anak dok jadi yaudah ikut tanggal deh,-1,1,-1
2063,pkp gagal darurat gagal vaksinasi lagi lemah serba serbi,-1,-1,-1
2064,instagram rame bahas vaksin twitter rame bahas warna urin kuning gara minum vit,-1,-1,-1
2065,kondisi pandemi covid ini saya melihat sebagian orang yg menganggap covid flu dan sebagian orang anggap covid virus yg hanya sekedar flu tapi mematikan,-1,1,-1
2066,covid hanya mematikan manusianya juga mematikan kemanusiaan,-1,-1,-1
2067,kenapa rasanya muak banget males kerja butuh jalan singapore tahun gagal kesana gara corona wkwk,-1,1,-1
2068,gagal bapak emak ku berangkat haji taun tante ku ngga jadi berangkat umroh maret tahun ya allah covid engkau musnahkan muka bumi,-1,1,-1
2069,india virus corona varian delta bermutasi jadi delta plus virus corona varian delta plus cepat menular mematikan,-1,1,-1
2070,pejabat artis pemain bola kena covid cpt bgt sembuhnya berarti gak mematikan ya kita terus ditakuti ya,-1,-1,-1
2071,covid indonesia ternyata hanya mematikan manusianya juga mematikan rasa kemanusiaan,-1,-1,-1
2072,udh niat bngt vaksin udh kedua kalinya ngunjungin puskesmas gagal trus yg pertama nmr antrian habis yg kedua ga kegiatan vaksin hari katanya senin lagi gtw jg senin dramanya lagi bingung deh hidup wkwkland ini,-1,1,-1
2073,libur corona uang jajanhari hari ternyata rugi banyaa,-1,-1,-1
2074,sih corona minggat indo waktu lebaran tahun planning liburan yg dibikin tahun gagal corona masa tahun sama sih,-1,1,-1
2075,pak pak lepaskan jabatan presiden juga sudah gagal atasi covid lihat ganas hanya pak kerja totalitas basmi pandemi ini,-1,1,-1
2076,aneh sih ada yg nanya covid spesialkan sama aja kaya tbc cancer dll mematikan pas ditanya ngerti penularannya gimana ga ngerti anehdeh ko ga singkron yg di pahami kali ya beda,-1,-1,-1
2077,libur corona hari kali rugi,-1,1,-1
2078,pandemi gini knp ngadain study tour yg wajib diikutin sih bgstt ikut ga ikut tetep bayar dikira murah kali ye gue jg gamau rugi tp tkt kena covid emg lu mau tanggung jawab anjg kesel bgt dah elah taii,-1,-1,-1
2079,gagal vaksin hari karena badan panas batuk jadi vaksinnya ditunda,-1,-1,-1
2080,benci anti vaksin yg suka menyucuk nyucuk warga emas fakta sahih ramai yg hadir pusat vaksinasi rasanya antara warga emas yg gagal hadir temujanji vaksin menjadi korban covid benci,-1,-1,-1
2081,percaya corona mematikan wkwkwk akan jrx waktunya,1,-1,1
2082,seandainya covid virus yg berbahaya mematikan orang mati tempat dimana terinveksi secara langsung harus rumah sakit apakah yakin yg meninggal karena covid memang di atur dahulu,-1,-1,-1
2083,berharap bumn ambil tugas sosialnya soal vaksin tp rugi entar diributi bumn rugi,-1,-1,-1
2084,gagal vaksin kuota penuh huah,-1,1,-1
2085,sayang rencana foto besar bareng akuntansi gagal covid,-1,1,-1
2086,adakah yg berani jujur soal pandemi covid yg lewat tahun negara mengapa hilang mengapa jadi melebar ranah hukum untuk menjerat yg memiliki pengaruh besar keadilan covid virus mematikan alat untuk membunuh rakyat,-1,-1,-1
2087,hangpa nilai sendirilah numbers menunjukkan negeri yang terpaling gagal tangani covid baik soal political mileage ternyata hangpa gagal nampak cerdik cerdik seropa ekoq qebau jaa laa dh tuh belagak seropa merak kayangan plak tuh,1,1,-1
2088,virus corona kembali temukan inggris bernama virus corona kabarkan mematikan virus corona covid pertama kali terdeteksi di wuhan china pada desember dan menjadi pandemi global maret tahun,-1,-1,-1
2089,kenape gue vaksin sakit ga flu demam udah anjrit gue gagal vaksin,-1,-1,-1
2090,corona hanya mematikan manusiatapi mematikan rasa kemanusiaan,-1,-1,-1
2091,indonesiaku kali sangat aneh katanya pandemi nyatanya virus dibilang mematikan menurut hanya kurang paham arti mematikan seperti sebelum pandemi covid berita orang meninggal suatu penyakit pasti namun tidak pernah,-1,-1,-1
2092,fokuskan ibadah yukhingga lupa covid ada klu ga ributin buyar covid mash terus bersarang krn pelihara sll pikirkan ga nikmati hiduprugi hidup ruwetmati ruwet klu sll mikirin covid,1,-1,-1
2093,qurban gagal beli meja gagal nabung gagal niatnya bangkit malah kena covid allah tau yang terbaik,-1,-1,-1
2094,heran nyalahin pemerintah mulu bisanya pdhal ngeyel dibilangin baru bilang presiden gagal atasi covid pdhal klo liat statistik sblum delta nyerang tuh ud pulih klo disuruh pake masker ngeyel kalo disuruh ga usah ngumpul,-1,-1,-1
2095,boikot boikot boikot yg rugi ramai pelabur bakal lari tumpukan perhatian melawan covid segerakan usaha suntik vaksin untuk pulihkan economi negara bentuk banyak peluang perkerjan ramai rakyat yg menganggur,-1,1,1
2096,om dedi corbuzier bilang podcast nya covid mematikan manusia mematikan kemanusiaanya prikemanusiaanya yg mati,-1,-1,-1
2097,wkwkwk gagal vaksin,-1,1,-1
2098,rencana yg gagal ketunda garagara corona jadi aja pilihannya sempit,-1,-1,-1
2099,gue pengen vaksin tiap panggilan vaksin gue sakit udah gue gagal vaksin kata emak gue gue kena mental brekden,-1,-1,-1
2100,dipikir lagi masuk masa sulit punya planning bebas finansial ternyata gagal karna covid dirumahn bulan pas masuk kena potongan mutusinlah usaha eh terima kenyataan kalo biaya terus berjalan disaat gua mulai mencoba usaha,-1,-1,-1
2101,gagal pulang gara gara tetangga kena covid terus jadi lockdown kangen keluarga pake banget yatuhan,-1,-1,-1
2102,awal corona maret juli maret juli hari minggu seminggu uang jajan anjir rugi sekali bundaa,-1,-1,-1
2103,corona melonjat anjrit event tgl gagal undur dah,-1,-1,-1
2104,maut urusan allah urusan covid orang yg ngomong kyk gini otaknya dibuang kali ya aja kkyk ngomong maut urusan allah urusan gagal jantung nyet covid lo sejajarin sm allah tuh sehat otak lo covid penyakit nyet tuhan bikin gue hadeuh aja lo,-1,1,-1
2105,biarlah tapingkau pingkau orang pulau jawa nkri masalah covid tuh beruntung nggak rugi nggak,1,-1,1
2106,vaksin covid berkurang aneh bisa ga ada selesainyadan dampaknya rugi masyarakat ekonomi semakin lemah semakin terpuruk titik nolsuara rakyat bawah,-1,-1,-1
2107,ngomong terkendali orang sama yang kemarin gagal tugas menurunkan kasus covid minggu orang gagal perlu didengar,-1,-1,1
2108,gagal liburan keluar kota corona semakin menggila,-1,1,-1
2109,abis vaksin gue grooming kucing beberes kamar alhamdulillah gada efek yg merugikan sakit tenggorokan minum madu gaes penting,-1,-1,-1
2110,tinggal daerah sbnry kudu lbh waspada sini orang byk gak percaya covid percaya yg gak percaya covid mematikan percaya juga yg gak percaya vaksin masjid udh ngumumin org meninggal harinya mgkn pas baru nyadar,-1,-1,-1
2111,gagal menangani ekonomi terjadi ushaped artinya ekonomi pulih lama bank indonesia sudah revisi target ekonomi dua kali turun terus,-1,-1,-1
2112,covid gelombng pertama berbahaya gelombang dua mencekam stupid periode pertama gagal periode kedua hancur mau periode tiga,-1,1,-1
2113,kl jalan meminimalisir terjangkit covid hidup aman mending pilih jalan deh gue gpp ribet disebelin org drpd udh kena sumpah rugi byk gk uang waktu mental jg nangis hari desember krn bokap,1,1,-1
2114,adek gw dapet vaksin gotong royong via perusahaan tempat kerja sampe skrg blm dapet sertifikasi dia udh divaksin menurut pihak perusan hrs langsung cek pedulilindungitelp ke tapi sampe skrg gagal dihubungi terus solusinya ya kira,-1,-1,-1
2115,gagal vaksin asyu kesel bgt dah,-1,1,-1
2116,pak terawan bikin vaksin covid luar pak terawan menyamai pencetus mobil esemka doi ditendang kursi mentri gagal menangani covid gosok terus buzerp isunya jatuhin bu susi kayaknya,-1,1,-1
2117,dicek hasil nya kalium dibawah normal gula cukup tinggi jadi udah gagal vaksin kalium nya rendah jadi sekalian konsultasi dokter,-1,1,-1
2118,bumn jualan vaksin murni ada uang rakyat bumn rugi mohon dpr menyuntik dana pen apbn untuk menyehatkan kinerja bumn dablek,-1,-1,-1
2119,gagal vaksin hari coba dilain kesempatan oke,-1,1,-1
2120,kepikiran bgt nyokap gagal vaksin semoga aman aman aja,-1,1,1
2121,ga minta kaya untuk kali dlu pengen nonton ercitiai gagal ke thai eh taem ke jakarta jadinya nunggu yg dijakarta eh dteng mba mas corona jodoh ketemu,1,-1,1
2122,sibuk terus bahas covid tau besok mati rugi banget,-1,-1,-1
2123,yg ngetwit gagal vaksin karna darah rendah gimana hey akdkwavswm,-1,-1,-1
2124,pak joko perpanjang ppkm sampe akhir juli yah berarti prediksinya nanganin covid sampe tgl meleset meleset kan engga sesuai rencana yah di bilang gagal engga,-1,-1,-1
2125,bener hari banyak temen gue yg ngabarin kalo kena covid barengan hari bahkan bang yose udh vaksin kena covid ke kalinya sampe gagal jadwal operasi lututnya hari gara kecelakaan karna covid operasinya mesti ketunda,-1,-1,-1
2126,corona mematikan kangen mah udah,-1,-1,-1
2127,virus corona kayak mulut kau bedanya virus corona mematikan kalok kau diam diam menjancokkan,-1,-1,-1
2128,gagal barisan sakit hati mencoba menggunakan kematian covid utk mengganti presiden ngimpi,-1,1,-1
2129,hari gagal vaksin salah salah sendiri males ngantri berkerumun desak desakan besok coba,-1,-1,-1
2130,susahnya vaksin sampe bela belain memalsukan surat vaksin alasan vaksin ga aman oh cmon senggaknya pemerintah mencoba menyelamatkan hidupmu tidak berguna untuk bangsa negara,-1,1,-1
2131,memasuki banyak godaan duniawi dit seolnal ngapain rencananya sbg manusia yg udh stayhome mulu kecuali ngelab ya dijwb hibernasi teh eh diajakin yuk jeonju ke andong jeonju gagal gegara covid langsung baper brngkt mana,-1,-1,-1
2132,memang covid ganas mematikan knp matinya ga jalan knp matinya ga dirumah knp matinya ga sawah ato mall gitu knp matinya pas rumah sakit,-1,-1,-1
2133,meh crito pengalamanku gagal vaksin hari bukan karna sakit sistem nya yg kacaw bgt brou,-1,-1,-1
2134,perayaan keagaman kegiatan politik praktis memicu kerumunan lalu menyebabkan lonjakan kasus baru covid beberapa negara pelajaran indonesia kompas seringkali gagal belajar pengalaman krn kepentingan pragmatis individukelompok,-1,1,-1
2135,semenjak corona berapa renecana yang gagal,-1,1,-1
2136,yg vaksin disiplin krn virus yg skrg mematikan yg vaksin tetap disiplin krn vaksin jaminan jadi virus yg skrg uda mutasi dr virus yg jd bahan vaksin kmrn,-1,-1,-1
2137,menang lawan covid yang mati pandemi gak pak nyaris penduduk kena ga tertib protokol nyisa yg gak mati aja dapet herd immunity pemerintah udah gagal awal bilang kemenangan depan mata minta maaf gitu kek,-1,-1,-1
2138,sapa yg unemployed tu rugi apply jadi volunteer utk vaksin elaun gagah mau dgn takmau ja ha,-1,-1,-1
2139,jd mikir deh orangorang nyebarin berita hoax covid dari kalangan orang indonesia nangkep tuh berita hoax trs disebarin jd orang gak percaya covid ya melonjak angka covid trs ppkm deh merugikan rakyat bawah,-1,-1,-1
2140,jokowi gagal menumbuhkan perekonomian salahnya covid jokowi gagal menangani covid salahnya rakyat ga diatur jokowi kerumunan salahnya pemda ntt paspampres jokowi buka izin investasi miras salahnya knp pilih jokowi,-1,-1,-1
2141,tahun sempet punya rencana naik gunung gagal garagara coronaentah lagi naik gunung kaki udah kangen pegel nanjak teriak break,-1,-1,-1
2142,yak rasa path ku terlihat semoga lancar dimudahkan nggak kayak digocek jadi gagal sama corona haha,1,1,1
2143,corona tolong jgn menjadi ntar rencanaku gagal loh,-1,1,-1
2144,pendukung sby pemerintahan gagalkorupsi dimana covid ga tangani pendukung jokowi karya sby hambalang dilupakan pendukung puan cuma pencitraan medsos pendukung ganjar baliho aja yg di pajang pendukung anies salah presiden,-1,-1,-1
2145,gagal vaksin ashiapp,-1,1,-1
2146,vaksin dah gagal nii,-1,1,-1
2147,nyesel gw sebelum corona diajak jalan suka ogahogahan,-1,1,-1
